theta_deg,isolated,embedded_0,embedded_1,embedded_2,embedded_3
-69,0.0404833,0.0290622,0.0261529,0.0506986,0.0645857
-68.95,0.0407321,0.0292572,0.0263629,0.0510389,0.0650428
-68.9,0.0409819,0.0294533,0.0265744,0.0513809,0.0655024
-68.85,0.0412329,0.0296503,0.0267874,0.0517246,0.0659643
-68.8,0.0414848,0.0298485,0.0270019,0.05207,0.0664286
-68.75,0.0417379,0.0300477,0.0272179,0.0524171,0.0668953
-68.7,0.0419919,0.0302479,0.0274354,0.0527659,0.0673644
-68.65,0.0422471,0.0304492,0.0276545,0.0531165,0.0678359
-68.6,0.0425033,0.0306515,0.0278751,0.0534688,0.0683098
-68.55,0.0427606,0.030855,0.0280972,0.0538229,0.0687862
-68.5,0.0430189,0.0310595,0.0283209,0.0541787,0.0692649
-68.45,0.0432783,0.0312651,0.0285462,0.0545363,0.0697461
-68.4,0.0435387,0.0314718,0.028773,0.0548956,0.0702298
-68.35,0.0438003,0.0316795,0.0290014,0.0552567,0.0707158
-68.3,0.0440629,0.0318884,0.0292315,0.0556195,0.0712043
-68.25,0.0443266,0.0320983,0.0294631,0.0559841,0.0716952
-68.2,0.0445913,0.0323094,0.0296964,0.0563505,0.0721886
-68.15,0.0448572,0.0325216,0.0299313,0.0567186,0.0726845
-68.1,0.0451241,0.0327349,0.0301678,0.0570886,0.0731828
-68.05,0.045392,0.0329493,0.030406,0.0574603,0.0736835
-68,0.0456611,0.0331648,0.0306458,0.0578338,0.0741867
-67.95,0.0459313,0.0333814,0.0308873,0.0582091,0.0746924
-67.9,0.0462025,0.0335992,0.0311305,0.0585862,0.0752005
-67.85,0.0464748,0.0338182,0.0313753,0.0589652,0.0757111
-67.8,0.0467482,0.0340382,0.0316219,0.0593459,0.0762242
-67.75,0.0470227,0.0342594,0.0318702,0.0597284,0.0767397
-67.7,0.0472983,0.0344818,0.0321201,0.0601128,0.0772577
-67.65,0.047575,0.0347053,0.0323719,0.060499,0.0777782
-67.6,0.0478528,0.03493,0.0326253,0.060887,0.0783012
-67.55,0.0481316,0.0351559,0.0328805,0.0612768,0.0788267
-67.5,0.0484116,0.0353829,0.0331375,0.0616685,0.0793546
-67.45,0.0486926,0.0356111,0.0333962,0.062062,0.0798851
-67.4,0.0489748,0.0358405,0.0336567,0.0624574,0.080418
-67.35,0.049258,0.036071,0.033919,0.0628546,0.0809534
-67.3,0.0495424,0.0363028,0.0341831,0.0632537,0.0814913
-67.25,0.0498278,0.0365357,0.0344491,0.0636546,0.0820317
-67.2,0.0501144,0.0367699,0.0347168,0.0640573,0.0825746
-67.15,0.0504021,0.0370053,0.0349864,0.064462,0.08312
-67.1,0.0506908,0.0372418,0.0352578,0.0648685,0.0836679
-67.05,0.0509807,0.0374796,0.0355311,0.0652769,0.0842183
-67,0.0512717,0.0377186,0.0358062,0.0656871,0.0847712
-66.95,0.0515638,0.0379589,0.0360832,0.0660992,0.0853266
-66.9,0.051857,0.0382004,0.0363622,0.0665133,0.0858845
-66.85,0.0521513,0.0384431,0.036643,0.0669292,0.0864449
-66.8,0.0524467,0.038687,0.0369257,0.067347,0.0870078
-66.75,0.0527432,0.0389322,0.0372103,0.0677666,0.0875732
-66.7,0.0530409,0.0391787,0.0374969,0.0681882,0.0881411
-66.65,0.0533397,0.0394264,0.0377854,0.0686117,0.0887115
-66.6,0.0536395,0.0396754,0.0380759,0.0690371,0.0892844
-66.55,0.0539405,0.0399256,0.0383683,0.0694644,0.0898598
-66.5,0.0542426,0.0401772,0.0386628,0.0698936,0.0904377
-66.45,0.0545459,0.04043,0.0389592,0.0703247,0.0910181
-66.4,0.0548502,0.040684,0.0392576,0.0707578,0.091601
-66.35,0.0551557,0.0409394,0.039558,0.0711927,0.0921864
-66.3,0.0554623,0.0411961,0.0398604,0.0716296,0.0927743
-66.25,0.05577,0.0414541,0.0401649,0.0720684,0.0933647
-66.2,0.0560788,0.0417133,0.0404714,0.0725092,0.0939576
-66.15,0.0563888,0.0419739,0.04078,0.0729519,0.094553
-66.1,0.0566999,0.0422358,0.0410907,0.0733965,0.0951508
-66.05,0.0570121,0.042499,0.0414034,0.073843,0.0957512
-66,0.0573254,0.0427636,0.0417183,0.0742915,0.096354
-65.95,0.0576399,0.0430295,0.0420352,0.074742,0.0969593
-65.9,0.0579555,0.0432967,0.0423542,0.0751944,0.0975671
-65.85,0.0582722,0.0435653,0.0426754,0.0756488,0.0981774
-65.8,0.05859,0.0438352,0.0429987,0.0761051,0.0987902
-65.75,0.058909,0.0441065,0.0433242,0.0765633,0.0994054
-65.7,0.0592291,0.0443791,0.0436519,0.0770235,0.100023
-65.65,0.0595503,0.0446531,0.0439817,0.0774857,0.100643
-65.6,0.0598726,0.0449285,0.0443137,0.0779499,0.101266
-65.55,0.0601961,0.0452052,0.0446479,0.078416,0.101891
-65.5,0.0605207,0.0454833,0.0449843,0.0788841,0.102518
-65.45,0.0608464,0.0457628,0.045323,0.0793542,0.103148
-65.4,0.0611733,0.0460437,0.0456639,0.0798262,0.103781
-65.35,0.0615013,0.0463261,0.046007,0.0803002,0.104416
-65.3,0.0618304,0.0466098,0.0463524,0.0807762,0.105053
-65.25,0.0621607,0.0468949,0.0467001,0.0812542,0.105693
-65.2,0.0624921,0.0471814,0.04705,0.0817342,0.106335
-65.15,0.0628246,0.0474694,0.0474023,0.0822161,0.106979
-65.1,0.0631583,0.0477588,0.0477569,0.0827001,0.107626
-65.05,0.063493,0.0480496,0.0481138,0.083186,0.108276
-65,0.063829,0.0483418,0.048473,0.0836739,0.108928
-64.95,0.064166,0.0486355,0.0488346,0.0841639,0.109582
-64.9,0.0645042,0.0489307,0.0491986,0.0846558,0.110238
-64.85,0.0648435,0.0492273,0.0495649,0.0851497,0.110897
-64.8,0.0651839,0.0495254,0.0499336,0.0856456,0.111559
-64.75,0.0655255,0.0498249,0.0503048,0.0861435,0.112223
-64.7,0.0658682,0.0501259,0.0506783,0.0866434,0.112889
-64.65,0.0662121,0.0504284,0.0510543,0.0871454,0.113557
-64.6,0.066557,0.0507323,0.0514327,0.0876493,0.114228
-64.55,0.0669031,0.0510378,0.0518135,0.0881552,0.114901
-64.5,0.0672503,0.0513448,0.0521969,0.0886632,0.115577
-64.45,0.0675987,0.0516532,0.0525827,0.0891731,0.116254
-64.4,0.0679482,0.0519632,0.052971,0.0896851,0.116935
-64.35,0.0682988,0.0522747,0.0533618,0.0901991,0.117617
-64.3,0.0686506,0.0525877,0.0537551,0.0907151,0.118302
-64.25,0.0690034,0.0529022,0.054151,0.0912331,0.118989
-64.2,0.0693575,0.0532182,0.0545494,0.0917531,0.119678
-64.15,0.0697126,0.0535358,0.0549504,0.0922752,0.12037
-64.1,0.0700689,0.053855,0.0553539,0.0927992,0.121064
-64.05,0.0704262,0.0541756,0.0557601,0.0933253,0.12176
-64,0.0707848,0.0544979,0.0561688,0.0938534,0.122458
-63.95,0.0711444,0.0548217,0.0565801,0.0943835,0.123159
-63.9,0.0715052,0.0551471,0.0569941,0.0949157,0.123862
-63.85,0.0718671,0.055474,0.0574107,0.0954498,0.124567
-63.8,0.0722301,0.0558025,0.05783,0.095986,0.125274
-63.75,0.0725942,0.0561326,0.0582519,0.0965242,0.125984
-63.7,0.0729595,0.0564643,0.0586766,0.0970645,0.126695
-63.65,0.0733259,0.0567976,0.0591039,0.0976067,0.127409
-63.6,0.0736934,0.0571325,0.0595339,0.098151,0.128125
-63.55,0.074062,0.057469,0.0599667,0.0986973,0.128843
-63.5,0.0744318,0.0578071,0.0604022,0.0992456,0.129564
-63.45,0.0748027,0.0581468,0.0608404,0.0997959,0.130286
-63.4,0.0751747,0.0584882,0.0612814,0.100348,0.131011
-63.35,0.0755478,0.0588312,0.0617252,0.100903,0.131737
-63.3,0.075922,0.0591759,0.0621718,0.101459,0.132466
-63.25,0.0762973,0.0595221,0.0626212,0.102018,0.133197
-63.2,0.0766738,0.0598701,0.0630734,0.102578,0.13393
-63.15,0.0770514,0.0602197,0.0635285,0.10314,0.134665
-63.1,0.0774301,0.0605709,0.0639864,0.103705,0.135402
-63.05,0.0778098,0.0609239,0.0644472,0.104271,0.136141
-63,0.0781908,0.0612785,0.0649108,0.10484,0.136882
-62.95,0.0785728,0.0616347,0.0653774,0.105411,0.137625
-62.9,0.0789559,0.0619927,0.0658469,0.105983,0.13837
-62.85,0.0793401,0.0623524,0.0663192,0.106558,0.139117
-62.8,0.0797255,0.0627138,0.0667946,0.107134,0.139866
-62.75,0.0801119,0.0630768,0.0672728,0.107713,0.140616
-62.7,0.0804995,0.0634416,0.0677541,0.108294,0.141369
-62.65,0.0808881,0.0638082,0.0682383,0.108876,0.142124
-62.6,0.0812779,0.0641764,0.0687255,0.109461,0.14288
-62.55,0.0816687,0.0645464,0.0692158,0.110048,0.143639
-62.5,0.0820607,0.0649181,0.069709,0.110636,0.144399
-62.45,0.0824537,0.0652915,0.0702053,0.111227,0.145161
-62.4,0.0828478,0.0656667,0.0707047,0.11182,0.145925
-62.35,0.0832431,0.0660437,0.0712071,0.112414,0.146691
-62.3,0.0836394,0.0664224,0.0717126,0.113011,0.147459
-62.25,0.0840368,0.0668029,0.0722212,0.11361,0.148228
-62.2,0.0844353,0.0671852,0.072733,0.114211,0.148999
-62.15,0.0848349,0.0675693,0.0732478,0.114813,0.149772
-62.1,0.0852356,0.0679551,0.0737658,0.115418,0.150547
-62.05,0.0856374,0.0683427,0.074287,0.116025,0.151323
-62,0.0860402,0.0687322,0.0748114,0.116633,0.152101
-61.95,0.0864442,0.0691234,0.0753389,0.117244,0.152881
-61.9,0.0868492,0.0695165,0.0758696,0.117857,0.153662
-61.85,0.0872553,0.0699114,0.0764036,0.118471,0.154445
-61.8,0.0876624,0.0703081,0.0769408,0.119088,0.15523
-61.75,0.0880707,0.0707066,0.0774813,0.119707,0.156016
-61.7,0.08848,0.071107,0.078025,0.120327,0.156804
-61.65,0.0888904,0.0715092,0.078572,0.12095,0.157593
-61.6,0.0893018,0.0719133,0.0791223,0.121574,0.158384
-61.55,0.0897143,0.0723193,0.079676,0.122201,0.159176
-61.5,0.0901279,0.0727271,0.0802329,0.122829,0.15997
-61.45,0.0905426,0.0731367,0.0807932,0.12346,0.160765
-61.4,0.0909583,0.0735483,0.0813569,0.124092,0.161562
-61.35,0.0913751,0.0739617,0.0819239,0.124727,0.16236
-61.3,0.0917929,0.0743771,0.0824944,0.125363,0.16316
-61.25,0.0922118,0.0747943,0.0830682,0.126001,0.163961
-61.2,0.0926317,0.0752134,0.0836455,0.126642,0.164763
-61.15,0.0930527,0.0756345,0.0842262,0.127284,0.165567
-61.1,0.0934747,0.0760574,0.0848103,0.127928,0.166372
-61.05,0.0938978,0.0764823,0.085398,0.128574,0.167178
-61,0.094322,0.0769091,0.0859891,0.129222,0.167986
-60.95,0.0947471,0.0773379,0.0865837,0.129872,0.168795
-60.9,0.0951734,0.0777685,0.0871819,0.130524,0.169605
-60.85,0.0956006,0.0782012,0.0877836,0.131178,0.170416
-60.8,0.0960289,0.0786358,0.0883888,0.131833,0.171229
-60.75,0.0964582,0.0790723,0.0889976,0.132491,0.172042
-60.7,0.0968886,0.0795108,0.08961,0.13315,0.172857
-60.65,0.09732,0.0799513,0.090226,0.133812,0.173673
-60.6,0.0977524,0.0803938,0.0908456,0.134475,0.17449
-60.55,0.0981858,0.0808382,0.0914688,0.135141,0.175308
-60.5,0.0986203,0.0812847,0.0920957,0.135808,0.176128
-60.45,0.0990558,0.0817331,0.0927263,0.136477,0.176948
-60.4,0.0994923,0.0821836,0.0933605,0.137148,0.177769
-60.35,0.0999298,0.082636,0.0939984,0.13782,0.178591
-60.3,0.100368,0.0830905,0.0946401,0.138495,0.179414
-60.25,0.100808,0.083547,0.0952855,0.139172,0.180238
-60.2,0.101248,0.0840056,0.0959346,0.13985,0.181063
-60.15,0.10169,0.0844661,0.0965875,0.140531,0.181889
-60.1,0.102133,0.0849287,0.0972442,0.141213,0.182716
-60.05,0.102576,0.0853934,0.0979046,0.141897,0.183543
-60,0.103021,0.0858601,0.0985689,0.142583,0.184371
-59.95,0.103466,0.0863289,0.099237,0.14327,0.1852
-59.9,0.103913,0.0867998,0.099909,0.14396,0.18603
-59.85,0.10436,0.0872727,0.100585,0.144651,0.186861
-59.8,0.104809,0.0877477,0.101264,0.145345,0.187692
-59.75,0.105258,0.0882248,0.101948,0.14604,0.188524
-59.7,0.105709,0.088704,0.102636,0.146737,0.189356
-59.65,0.10616,0.0891853,0.103327,0.147435,0.190189
-59.6,0.106613,0.0896687,0.104022,0.148136,0.191023
-59.55,0.107066,0.0901542,0.104722,0.148838,0.191857
-59.5,0.107521,0.0906418,0.105425,0.149542,0.192692
-59.45,0.107976,0.0911316,0.106132,0.150248,0.193527
-59.4,0.108432,0.0916235,0.106844,0.150956,0.194363
-59.35,0.10889,0.0921175,0.107559,0.151665,0.195199
-59.3,0.109348,0.0926137,0.108278,0.152376,0.196036
-59.25,0.109807,0.093112,0.109002,0.153089,0.196873
-59.2,0.110267,0.0936125,0.109729,0.153804,0.19771
-59.15,0.110728,0.0941151,0.110461,0.154521,0.198548
-59.1,0.11119,0.0946199,0.111197,0.155239,0.199386
-59.05,0.111654,0.0951269,0.111937,0.155959,0.200224
-59,0.112118,0.0956361,0.112681,0.156681,0.201063
-58.95,0.112582,0.0961474,0.113429,0.157404,0.201901
-58.9,0.113048,0.0966609,0.114181,0.158129,0.20274
-58.85,0.113515,0.0971767,0.114938,0.158856,0.203579
-58.8,0.113983,0.0976946,0.115699,0.159585,0.204419
-58.75,0.114452,0.0982148,0.116464,0.160315,0.205258
-58.7,0.114921,0.0987371,0.117233,0.161048,0.206097
-58.65,0.115392,0.0992617,0.118007,0.161781,0.206937
-58.6,0.115863,0.0997886,0.118785,0.162517,0.207776
-58.55,0.116335,0.100318,0.119567,0.163254,0.208616
-58.5,0.116809,0.100849,0.120353,0.163993,0.209455
-58.45,0.117283,0.101382,0.121144,0.164733,0.210294
-58.4,0.117758,0.101918,0.121939,0.165475,0.211133
-58.35,0.118234,0.102456,0.122739,0.166219,0.211973
-58.3,0.118711,0.102997,0.123543,0.166964,0.212811
-58.25,0.119189,0.103539,0.124351,0.167712,0.21365
-58.2,0.119668,0.104084,0.125164,0.16846,0.214489
-58.15,0.120147,0.104631,0.125981,0.169211,0.215327
-58.1,0.120628,0.105181,0.126802,0.169963,0.216165
-58.05,0.121109,0.105732,0.127628,0.170716,0.217002
-58,0.121592,0.106286,0.128459,0.171471,0.21784
-57.95,0.122075,0.106843,0.129294,0.172228,0.218676
-57.9,0.122559,0.107401,0.130134,0.172986,0.219513
-57.85,0.123044,0.107962,0.130978,0.173746,0.220349
-57.8,0.12353,0.108526,0.131827,0.174508,0.221185
-57.75,0.124016,0.109091,0.13268,0.175271,0.22202
-57.7,0.124504,0.109659,0.133538,0.176035,0.222854
-57.65,0.124992,0.110229,0.1344,0.176802,0.223688
-57.6,0.125482,0.110802,0.135267,0.177569,0.224522
-57.55,0.125972,0.111377,0.136139,0.178339,0.225354
-57.5,0.126463,0.111954,0.137015,0.179109,0.226187
-57.45,0.126955,0.112534,0.137897,0.179882,0.227018
-57.4,0.127448,0.113116,0.138782,0.180656,0.227849
-57.35,0.127941,0.113701,0.139673,0.181431,0.228679
-57.3,0.128436,0.114287,0.140568,0.182208,0.229508
-57.25,0.128931,0.114876,0.141468,0.182986,0.230336
-57.2,0.129427,0.115468,0.142373,0.183766,0.231164
-57.15,0.129924,0.116062,0.143282,0.184547,0.231991
-57.1,0.130422,0.116658,0.144196,0.18533,0.232816
-57.05,0.130921,0.117257,0.145116,0.186114,0.233641
-57,0.131421,0.117858,0.146039,0.1869,0.234465
-56.95,0.131921,0.118462,0.146968,0.187687,0.235288
-56.9,0.132422,0.119068,0.147902,0.188476,0.23611
-56.85,0.132924,0.119676,0.14884,0.189266,0.236931
-56.8,0.133427,0.120287,0.149784,0.190057,0.237751
-56.75,0.133931,0.1209,0.150732,0.19085,0.23857
-56.7,0.134435,0.121516,0.151685,0.191644,0.239387
-56.65,0.13494,0.122134,0.152643,0.19244,0.240204
-56.6,0.135447,0.122755,0.153607,0.193237,0.241019
-56.55,0.135954,0.123378,0.154575,0.194035,0.241833
-56.5,0.136461,0.124003,0.155548,0.194835,0.242646
-56.45,0.13697,0.124631,0.156526,0.195636,0.243457
-56.4,0.137479,0.125262,0.157509,0.196439,0.244267
-56.35,0.137989,0.125895,0.158497,0.197243,0.245076
-56.3,0.1385,0.12653,0.159491,0.198048,0.245883
-56.25,0.139012,0.127168,0.160489,0.198854,0.246689
-56.2,0.139525,0.127808,0.161492,0.199662,0.247494
-56.15,0.140038,0.128451,0.162501,0.200471,0.248297
-56.1,0.140552,0.129096,0.163514,0.201282,0.249099
-56.05,0.141067,0.129744,0.164533,0.202094,0.249899
-56,0.141583,0.130395,0.165557,0.202907,0.250697
-55.95,0.1421,0.131047,0.166586,0.203721,0.251494
-55.9,0.142617,0.131703,0.167621,0.204537,0.252289
-55.85,0.143135,0.132361,0.16866,0.205354,0.253083
-55.8,0.143654,0.133021,0.169705,0.206172,0.253875
-55.75,0.144173,0.133684,0.170755,0.206992,0.254666
-55.7,0.144694,0.134349,0.17181,0.207812,0.255454
-55.65,0.145215,0.135017,0.17287,0.208634,0.256241
-55.6,0.145737,0.135688,0.173936,0.209457,0.257026
-55.55,0.14626,0.136361,0.175007,0.210282,0.25781
-55.5,0.146783,0.137036,0.176083,0.211108,0.258591
-55.45,0.147308,0.137714,0.177165,0.211934,0.259371
-55.4,0.147833,0.138395,0.178252,0.212762,0.260149
-55.35,0.148358,0.139078,0.179344,0.213592,0.260924
-55.3,0.148885,0.139764,0.180442,0.214422,0.261698
-55.25,0.149412,0.140452,0.181545,0.215254,0.26247
-55.2,0.14994,0.141143,0.182654,0.216086,0.26324
-55.15,0.150469,0.141837,0.183768,0.21692,0.264008
-55.1,0.150999,0.142533,0.184887,0.217755,0.264774
-55.05,0.151529,0.143231,0.186012,0.218592,0.265538
-55,0.15206,0.143933,0.187142,0.219429,0.2663
-54.95,0.152592,0.144636,0.188278,0.220268,0.26706
-54.9,0.153125,0.145343,0.189419,0.221107,0.267817
-54.85,0.153658,0.146052,0.190566,0.221948,0.268572
-54.8,0.154192,0.146763,0.191718,0.22279,0.269326
-54.75,0.154727,0.147477,0.192876,0.223633,0.270077
-54.7,0.155262,0.148194,0.194039,0.224477,0.270825
-54.65,0.155799,0.148914,0.195208,0.225322,0.271572
-54.6,0.156336,0.149636,0.196382,0.226168,0.272316
-54.55,0.156874,0.15036,0.197562,0.227016,0.273058
-54.5,0.157412,0.151087,0.198748,0.227864,0.273797
-54.45,0.157951,0.151817,0.199939,0.228714,0.274535
-54.4,0.158491,0.152549,0.201135,0.229564,0.27527
-54.35,0.159032,0.153284,0.202338,0.230416,0.276002
-54.3,0.159573,0.154022,0.203546,0.231268,0.276732
-54.25,0.160116,0.154762,0.204759,0.232122,0.27746
-54.2,0.160659,0.155505,0.205979,0.232976,0.278185
-54.15,0.161202,0.156251,0.207204,0.233832,0.278908
-54.1,0.161747,0.156999,0.208435,0.234689,0.279628
-54.05,0.162292,0.15775,0.209671,0.235547,0.280345
-54,0.162838,0.158503,0.210913,0.236405,0.281061
-53.95,0.163384,0.159259,0.212161,0.237265,0.281773
-53.9,0.163932,0.160018,0.213414,0.238126,0.282483
-53.85,0.16448,0.160779,0.214674,0.238987,0.283191
-53.8,0.165028,0.161543,0.215939,0.23985,0.283895
-53.75,0.165578,0.16231,0.21721,0.240713,0.284598
-53.7,0.166128,0.163079,0.218486,0.241578,0.285297
-53.65,0.166679,0.163851,0.219769,0.242444,0.285994
-53.6,0.167231,0.164625,0.221057,0.24331,0.286688
-53.55,0.167783,0.165403,0.222351,0.244178,0.28738
-53.5,0.168336,0.166183,0.223651,0.245046,0.288069
-53.45,0.16889,0.166965,0.224956,0.245915,0.288755
-53.4,0.169445,0.16775,0.226268,0.246785,0.289438
-53.35,0.17,0.168538,0.227585,0.247657,0.290119
-53.3,0.170556,0.169329,0.228908,0.248529,0.290797
-53.25,0.171113,0.170122,0.230237,0.249402,0.291472
-53.2,0.171671,0.170918,0.231572,0.250276,0.292144
-53.15,0.172229,0.171716,0.232913,0.25115,0.292813
-53.1,0.172788,0.172518,0.23426,0.252026,0.29348
-53.05,0.173348,0.173321,0.235612,0.252903,0.294144
-53,0.173908,0.174128,0.236971,0.25378,0.294805
-52.95,0.174469,0.174937,0.238335,0.254659,0.295463
-52.9,0.175031,0.175749,0.239705,0.255538,0.296118
-52.85,0.175594,0.176564,0.241082,0.256418,0.29677
-52.8,0.176157,0.177381,0.242464,0.257299,0.29742
-52.75,0.176721,0.178201,0.243852,0.258181,0.298066
-52.7,0.177286,0.179023,0.245246,0.259064,0.29871
-52.65,0.177852,0.179849,0.246646,0.259947,0.299351
-52.6,0.178418,0.180677,0.248051,0.260832,0.299989
-52.55,0.178985,0.181507,0.249463,0.261717,0.300624
-52.5,0.179553,0.182341,0.250881,0.262603,0.301255
-52.45,0.180122,0.183177,0.252305,0.26349,0.301884
-52.4,0.180691,0.184015,0.253735,0.264378,0.302511
-52.35,0.181261,0.184857,0.25517,0.265267,0.303134
-52.3,0.181832,0.185701,0.256612,0.266156,0.303754
-52.25,0.182404,0.186547,0.25806,0.267046,0.304371
-52.2,0.182976,0.187397,0.259513,0.267938,0.304985
-52.15,0.183549,0.188249,0.260973,0.26883,0.305596
-52.1,0.184123,0.189104,0.262439,0.269722,0.306204
-52.05,0.184697,0.189961,0.26391,0.270616,0.30681
-52,0.185273,0.190821,0.265388,0.271511,0.307412
-51.95,0.185849,0.191684,0.266871,0.272406,0.308011
-51.9,0.186426,0.19255,0.268361,0.273302,0.308607
-51.85,0.187003,0.193418,0.269857,0.274199,0.3092
-51.8,0.187582,0.194289,0.271358,0.275097,0.309791
-51.75,0.188161,0.195162,0.272866,0.275995,0.310378
-51.7,0.188741,0.196039,0.274379,0.276894,0.310962
-51.65,0.189322,0.196918,0.275899,0.277795,0.311543
-51.6,0.189903,0.197799,0.277425,0.278696,0.312122
-51.55,0.190486,0.198684,0.278956,0.279597,0.312697
-51.5,0.191069,0.199571,0.280494,0.2805,0.313269
-51.45,0.191653,0.20046,0.282037,0.281403,0.313838
-51.4,0.192238,0.201353,0.283587,0.282307,0.314405
-51.35,0.192823,0.202248,0.285142,0.283212,0.314968
-51.3,0.193409,0.203146,0.286704,0.284118,0.315528
-51.25,0.193997,0.204046,0.288272,0.285025,0.316086
-51.2,0.194584,0.204949,0.289845,0.285932,0.31664
-51.15,0.195173,0.205855,0.291425,0.28684,0.317192
-51.1,0.195763,0.206763,0.29301,0.287749,0.31774
-51.05,0.196353,0.207675,0.294601,0.288659,0.318286
-51,0.196944,0.208589,0.296199,0.289569,0.318828
-50.95,0.197536,0.209505,0.297802,0.290481,0.319368
-50.9,0.198129,0.210424,0.299411,0.291393,0.319905
-50.85,0.198723,0.211346,0.301027,0.292306,0.320439
-50.8,0.199317,0.212271,0.302648,0.29322,0.32097
-50.75,0.199913,0.213198,0.304275,0.294134,0.321498
-50.7,0.200509,0.214128,0.305908,0.295049,0.322023
-50.65,0.201106,0.215061,0.307547,0.295966,0.322545
-50.6,0.201704,0.215996,0.309192,0.296883,0.323065
-50.55,0.202303,0.216934,0.310843,0.2978,0.323581
-50.5,0.202902,0.217874,0.312499,0.298719,0.324095
-50.45,0.203503,0.218818,0.314162,0.299638,0.324606
-50.4,0.204104,0.219764,0.31583,0.300559,0.325114
-50.35,0.204707,0.220712,0.317504,0.30148,0.325619
-50.3,0.20531,0.221664,0.319185,0.302402,0.326122
-50.25,0.205914,0.222618,0.320871,0.303324,0.326622
-50.2,0.206519,0.223574,0.322562,0.304248,0.327119
-50.15,0.207125,0.224534,0.32426,0.305172,0.327613
-50.1,0.207731,0.225496,0.325963,0.306097,0.328105
-50.05,0.208339,0.22646,0.327672,0.307024,0.328594
-50,0.208948,0.227428,0.329387,0.30795,0.32908
-49.95,0.209557,0.228398,0.331108,0.308878,0.329564
-49.9,0.210167,0.22937,0.332835,0.309807,0.330045
-49.85,0.210779,0.230346,0.334567,0.310736,0.330523
-49.8,0.211391,0.231324,0.336305,0.311666,0.330999
-49.75,0.212004,0.232304,0.338048,0.312598,0.331472
-49.7,0.212619,0.233287,0.339798,0.31353,0.331943
-49.65,0.213234,0.234273,0.341553,0.314463,0.332411
-49.6,0.21385,0.235262,0.343313,0.315396,0.332877
-49.55,0.214467,0.236253,0.34508,0.316331,0.33334
-49.5,0.215085,0.237247,0.346851,0.317267,0.333801
-49.45,0.215704,0.238244,0.348629,0.318203,0.334259
-49.4,0.216324,0.239243,0.350412,0.31914,0.334715
-49.35,0.216945,0.240245,0.352201,0.320079,0.335168
-49.3,0.217567,0.241249,0.353995,0.321018,0.33562
-49.25,0.218191,0.242256,0.355794,0.321958,0.336068
-49.2,0.218815,0.243266,0.357599,0.322899,0.336515
-49.15,0.21944,0.244278,0.35941,0.323841,0.336959
-49.1,0.220066,0.245293,0.361226,0.324784,0.337401
-49.05,0.220693,0.246311,0.363048,0.325727,0.337841
-49,0.221321,0.247331,0.364875,0.326672,0.338279
-48.95,0.221951,0.248354,0.366707,0.327618,0.338714
